equipmentName,originalKdmName,itemType,slot,weaponType,tier,rarity,cardId,cardName,cost,type,shortEffect,fullEffect,tags,damage,breakDamage,statusApplied,targetProfile,quirk,sourceEquipmentName,sourceOriginalName,equipmentIndex,mechanicalSignature,previousTargetProfile,universalTargeting,universalTargetingNote,colorAffinity,colorAffinityName,colorAffinitySource,canonicalQuarryId,canonicalQuarryName,weaponStrategyId,weaponStrategyName,weaponRampResource,weaponPayoffPattern,weaponStrategyNote,cardCopyEligible,baseCopiesFromOneItem,maxCopiesFromOneItem,extraCopiesUnlockableFromOneItem,copyTrainingTrackKey,copyProgressTrigger,copy2Unlock,copy3Unlock,copyLimitRule,copyAuditStatus,block,opensWeakPoint,firstCounterFree,mechanicFlags,testBonus,archiveAfterUse,consequenceReduction,salvage,prepared,panicGain,phaseRestriction,partyBlock,panicClear,duplicateCorrectionApplied,reveal,statusReduced,reduction,exhaust,guarded,grantedByEquippedArmourSets,conditionalCost,grantedByArmourSet,setId,setCompletePiecesRequired,grantedByAffinity,affinityThresholdRequired
Noon Lure & Hook,SUN LURE & HOOK,tool,tool,tool,apex,uncommon,noonLureAndHookUse,Noon Lure & Hook — Use,1,skill,"Gain +5 to the next harvest, retreat, or weak-point test. If it fails, apply Blind 4 to the quarry or clear it from a survivor.","Gain +5 to the next harvest, retreat, or weak-point test linked to this equipment. On failure, either apply Blind 4 to the quarry or clear that status from a survivor. If this would drop you to 0 HP, resolve the card first, then die if still at 0 HP.","['Tool', 'Harvest', 'Retreat']",,,{'Blind': 4},,lastLight,Noon Lure & Hook,SUN LURE & HOOK,290,8124987c87e7,,True,Effect resolves against the current combat target; it never requires fighting a specific quarry.,purple,Purple,equipment,sunSovereign,Sun Sovereign,,,,,,True,1,3,2,survivorId:gearInstanceId:cardId,Gain practice when this card is successfully played while its item instance is equipped.,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.,,,,,5,False,,,,,,,,,,,,,,,,,,,,
Noon Lure & Hook,SUN LURE & HOOK,tool,tool,tool,apex,uncommon,noonLureAndHookContingency,Noon Lure & Hook — Contingency,1,reaction,"When a hunt or monster consequence is previewed, reduce it by 5; on retreat, preserve 1 gathered resource. +1 damage if quarry is Marked.","When a hunt event, retreat roll, or monster consequence is previewed, reduce the penalty by 5. If retreating, preserve 1 gathered resource. If this would drop you to 0 HP, resolve the card first, then die if still at 0 HP. If the quarry is Marked, add +1 damage.","['Tool', 'Harvest', 'Retreat']",,,{},,lastLight+markedBonusDamage,Noon Lure & Hook,SUN LURE & HOOK,290,7ecd88ad693e,,True,Effect resolves against the current combat target; it never requires fighting a specific quarry.,purple,Purple,equipment,sunSovereign,Sun Sovereign,,,,,,True,1,3,2,survivorId:gearInstanceId:cardId,Gain practice when this card is successfully played while its item instance is equipped.,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.,,,,,,,5,1,,,,,,True,,,,,,,,,,,,
Noonshark Arrows,SUNSHARK ARROWS,weapon,weapon,bow,apex,uncommon,noonsharkArrowsOpeningStrike,Noonshark Arrows — Opening Strike,1,attack,Deal 5 damage. Apply Blind 2.,"Deal 5 damage with Noonshark Arrows. Apply Blind 2. After use, Exhaust this equipment until the next monster turn.","['Ranged', 'Marking', 'Precise', 'Attack']",5,2,{'Blind': 2},Any valid target,exhaust,Noonshark Arrows,SUNSHARK ARROWS,291,45a0a78f0062,Sunstalker,True,Effect resolves against the current combat target; it never requires fighting a specific quarry.,red,Red,equipment,sunSovereign,Sun Sovereign,rangedControl,Ranged Control,Marked / positioning / pinning,"Ranged attacks that ignore guard, break weak points or improve follow-up hits.","Mark, pin or soften the quarry from a distance before committing.",True,1,3,2,survivorId:gearInstanceId:cardId,Gain practice when this card is successfully played while its item instance is equipped.,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.,,,,,,,,,,,,,,,,,,,,,,,,,,
Noonshark Arrows,SUNSHARK ARROWS,weapon,weapon,bow,apex,uncommon,noonsharkArrowsTechnique,Noonshark Arrows — Technique,2,skill,"Mark a wing, eye or distant weak point; ranged attacks ignore Guarded 1. Also gain 5 block. Gain Guarded 1 if first card this turn.","Mark a wing, eye or distant weak point; ranged attacks ignore Guarded 1. gain 5 block. After use, Exhaust this equipment until the next monster turn. If this is your first card this turn, gain Guarded 1.","['Ranged', 'Marking', 'Precise', 'Setup']",,,{'Guarded': 1},,exhaust+firstCardGuarded,Noonshark Arrows,SUNSHARK ARROWS,291,37280a6be03a,,True,Effect resolves against the current combat target; it never requires fighting a specific quarry.,red,Red,equipment,sunSovereign,Sun Sovereign,rangedControl,Ranged Control,Marked / positioning / pinning,"Ranged attacks that ignore guard, break weak points or improve follow-up hits.","Mark, pin or soften the quarry from a distance before committing.",True,1,3,2,survivorId:gearInstanceId:cardId,Gain practice when this card is successfully played while its item instance is equipped.,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.,5,True,False,,,,,,,,,,,True,,,,,,,,,,,,
Noonshark Arrows,SUNSHARK ARROWS,weapon,weapon,bow,apex,uncommon,noonsharkArrowsPayoff,Noonshark Arrows — Payoff,2,attack,"Deal 9 damage and 3 break damage. If this breaks a weak point, resolve Blind 1 and the exhaust rider.","Deal 9 damage and 3 break damage. If the weak point breaks, apply Blind 1 and resolve: After use, Exhaust this equipment until the next monster turn.","['Ranged', 'Marking', 'Precise', 'Payoff', 'WeakPoint']",9,3,{'Blind': 1},Any valid target,exhaust,Noonshark Arrows,SUNSHARK ARROWS,291,ceb30e298d96,,True,Effect resolves against the current combat target; it never requires fighting a specific quarry.,red,Red,equipment,sunSovereign,Sun Sovereign,rangedControl,Ranged Control,Marked / positioning / pinning,"Ranged attacks that ignore guard, break weak points or improve follow-up hits.","Mark, pin or soften the quarry from a distance before committing.",True,1,3,2,survivorId:gearInstanceId:cardId,Gain practice when this card is successfully played while its item instance is equipped.,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.,,,,"{'countsAsCounter': False, 'firstCounterFree': False}",,,,,,,,,,,,,,,,,,,,,,
Noonshark Bow,SUNSHARK BOW,weapon,weapon,bow,apex,uncommon,noonsharkBowOpeningStrike,Noonshark Bow — Opening Strike,1,attack,Deal 4 damage. Apply Blind 3.,"Deal 4 damage with Noonshark Bow. Apply Blind 3. On a failed harvest, keep one common fallback material.","['Ranged', 'Marking', 'Precise', 'Attack']",4,3,{'Blind': 3},Any valid target,salvage,Noonshark Bow,SUNSHARK BOW,292,13bb81113fcc,Sunstalker,True,Effect resolves against the current combat target; it never requires fighting a specific quarry.,red,Red,equipment,sunSovereign,Sun Sovereign,rangedControl,Ranged Control,Marked / positioning / pinning,"Ranged attacks that ignore guard, break weak points or improve follow-up hits.","Mark, pin or soften the quarry from a distance before committing.",True,1,3,2,survivorId:gearInstanceId:cardId,Gain practice when this card is successfully played while its item instance is equipped.,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.,,,,,,,,,,,,,,,,,,,,,,,,,,
Noonshark Bow,SUNSHARK BOW,weapon,weapon,bow,apex,uncommon,noonsharkBowTechnique,Noonshark Bow — Technique,1,skill,"Mark a wing, eye or distant weak point; ranged attacks ignore Guarded 1. Also gain 4 block. Gain Dodge 1 if you have no Dodge.","Mark a wing, eye or distant weak point; ranged attacks ignore Guarded 1. Gain 4 block. On a failed harvest, keep one common fallback material. If you have no Dodge, gain Dodge 1 after resolving.","['Ranged', 'Marking', 'Precise', 'Setup']",,,{'Dodge': 1},,salvage+dodgeAfter,Noonshark Bow,SUNSHARK BOW,292,bbf05385cd21,,True,Effect resolves against the current combat target; it never requires fighting a specific quarry.,red,Red,equipment,sunSovereign,Sun Sovereign,rangedControl,Ranged Control,Marked / positioning / pinning,"Ranged attacks that ignore guard, break weak points or improve follow-up hits.","Mark, pin or soften the quarry from a distance before committing.",True,1,3,2,survivorId:gearInstanceId:cardId,Gain practice when this card is successfully played while its item instance is equipped.,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.,4,True,False,,,,,,,,,,,True,,,,,,,,,,,,
Noonshark Bow,SUNSHARK BOW,weapon,weapon,bow,apex,uncommon,noonsharkBowPayoff,Noonshark Bow — Payoff,2,attack,"Deal 6 damage and 4 break damage. If this breaks a weak point, resolve Blind 2 and the salvage rider.","Deal 6 damage and 4 break damage. If the weak point breaks, apply Blind 2 and resolve: On a failed harvest, keep one common fallback material.","['Ranged', 'Marking', 'Precise', 'Payoff', 'WeakPoint']",6,4,{'Blind': 2},Any valid target,salvage,Noonshark Bow,SUNSHARK BOW,292,a04e9a231eb9,,True,Effect resolves against the current combat target; it never requires fighting a specific quarry.,red,Red,equipment,sunSovereign,Sun Sovereign,rangedControl,Ranged Control,Marked / positioning / pinning,"Ranged attacks that ignore guard, break weak points or improve follow-up hits.","Mark, pin or soften the quarry from a distance before committing.",True,1,3,2,survivorId:gearInstanceId:cardId,Gain practice when this card is successfully played while its item instance is equipped.,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.,,,,"{'countsAsCounter': False, 'firstCounterFree': False}",,,,,,,,,,,,,,,,,,,,,,
Noonspot Dart,SUNSPOT DART,weapon,weapon,bow,apex,uncommon,noonspotDartOpeningStrike,Noonspot Dart — Opening Strike,1,attack,Deal 5 damage. Apply Blind 4.,"Deal 5 damage with Noonspot Dart. Apply Blind 4. If this is the only card you play this turn, gain +2 block.","['Ranged', 'Marking', 'Precise', 'Attack']",5,4,{'Blind': 4},Any valid target,stance,Noonspot Dart,SUNSPOT DART,293,db200a4edfc8,Sunstalker,True,Effect resolves against the current combat target; it never requires fighting a specific quarry.,red,Red,equipment,sunSovereign,Sun Sovereign,rangedControl,Ranged Control,Marked / positioning / pinning,"Ranged attacks that ignore guard, break weak points or improve follow-up hits.","Mark, pin or soften the quarry from a distance before committing.",True,1,3,2,survivorId:gearInstanceId:cardId,Gain practice when this card is successfully played while its item instance is equipped.,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.,,,,,,,,,,,,,,,,,,,,,,,,,,
Noonspot Dart,SUNSPOT DART,weapon,weapon,bow,apex,uncommon,noonspotDartTechnique,Noonspot Dart — Technique,2,skill,"Mark a wing, eye or distant weak point; ranged attacks ignore Guarded 1. Also gain 5 block. +1 damage if quarry is Marked.","Mark a wing, eye or distant weak point; ranged attacks ignore Guarded 1. Gain 5 block. If this is the only card you play this turn, gain +2 block. If the quarry is Marked, add +1 damage.","['Ranged', 'Marking', 'Precise', 'Setup']",,,{},,stance+markedBonusDamage,Noonspot Dart,SUNSPOT DART,293,7053aba7321d,,True,Effect resolves against the current combat target; it never requires fighting a specific quarry.,red,Red,equipment,sunSovereign,Sun Sovereign,rangedControl,Ranged Control,Marked / positioning / pinning,"Ranged attacks that ignore guard, break weak points or improve follow-up hits.","Mark, pin or soften the quarry from a distance before committing.",True,1,3,2,survivorId:gearInstanceId:cardId,Gain practice when this card is successfully played while its item instance is equipped.,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.,5,True,False,,,,,,,,,,,True,,,,,,,,,,,,
Noonspot Dart,SUNSPOT DART,weapon,weapon,bow,apex,uncommon,noonspotDartPayoff,Noonspot Dart — Payoff,2,attack,"Deal 7 damage and 5 break damage. If this breaks a weak point, resolve Blind 3 and the stance rider.","Deal 7 damage and 5 break damage. If the weak point breaks, apply Blind 3 and resolve: If this is the only card you play this turn, gain +2 block.","['Ranged', 'Marking', 'Precise', 'Payoff', 'WeakPoint']",7,5,{'Blind': 3},Any valid target,stance,Noonspot Dart,SUNSPOT DART,293,4c7a8bcb3b2a,,True,Effect resolves against the current combat target; it never requires fighting a specific quarry.,red,Red,equipment,sunSovereign,Sun Sovereign,rangedControl,Ranged Control,Marked / positioning / pinning,"Ranged attacks that ignore guard, break weak points or improve follow-up hits.","Mark, pin or soften the quarry from a distance before committing.",True,1,3,2,survivorId:gearInstanceId:cardId,Gain practice when this card is successfully played while its item instance is equipped.,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.,,,,"{'countsAsCounter': False, 'firstCounterFree': False}",,,,,,,,,,,,,,,,,,,,,,
